투자사명,투자단계
고려대학교기술지주회사,1
포항공과대학교기술지주,1
포항공과대학교기술지주,1
포항공과대학교기술지주,1
포항공과대학교기술지주,1
포항공과대학교기술지주,1
포항공과대학교기술지주,1
포항공과대학교기술지주,5
인라이트벤처스,3
인라이트벤처스,5
한국산업은행,5
한국산업은행,5
비엔케이벤처투자,2
비엔케이벤처투자,5
키움증권,5
키움증권,5
서울투자파트너스,2
서울투자파트너스,5
케이앤투자파트너스,3
케이앤투자파트너스,5
포항공과대학교기술지주,1
포항공과대학교기술지주,5
기술보증기금,5
기술보증기금,3
기술보증기금,3
신한은행,5
신한은행,3
현대기술투자,5
현대기술투자,3
현대기술투자,5
삼호그린인베스트먼트,3
삼호그린인베스트먼트,5
삼호그린인베스트먼트,5
케이투인베스트먼트파트너스,5
케이투인베스트먼트파트너스,5
알바트로스인베스트먼트,5
알바트로스인베스트먼트,5
알바트로스인베스트먼트,3
메이플투자파트너스,5
메이플투자파트너스,5
수인베스트먼트캐피탈,5
수인베스트먼트캐피탈,3
수인베스트먼트캐피탈,5
포항공과대학교기술지주,2
포항공과대학교기술지주,2
아이디벤처스,2
아이디벤처스,2
포항공과대학교기술지주,1
포항공과대학교기술지주,2
포항공과대학교기술지주,2
현대자동차,2
현대자동차,2
인터베스트,1
대덕벤처파트너스,2
인터베스트,3
인터베스트,5
에이치비인베스트먼트,3
에이치비인베스트먼트,5
에이치비인베스트먼트,5
대덕벤처파트너스,5
대덕벤처파트너스,5
대덕벤처파트너스,3
신한투자증권,5
신한투자증권,3
삼성증권,3
삼성증권,5
우리벤처파트너스,3
우리벤처파트너스,5
타임폴리오자산운용,5
타임폴리오자산운용,5
타임폴리오자산운용,3
에스브이인베스트먼트,3
에스브이인베스트먼트,5
키움증권,5
키움증권,5
대신증권,5
대신증권,5
인터베스트,3
인터베스트,3
케이비인베스트먼트,3
케이비인베스트먼트,3
서울대학교기술지주,3
서울대학교기술지주,3
서울대학교기술지주,1
인터베스트,3
인터베스트,5
인터베스트,6
서울대학교기술지주,1
스프링캠프,1
삼성벤처투자,5
스톤브릿지벤처스,5
스톤브릿지벤처스,3
스톤브릿지벤처스,6
케이티인베스트먼트,5
디에스자산운용,6
소프트뱅크벤처스,6
인탑스인베스트먼트,6
인터베스트,3
인터베스트,3
인라이트벤처스,1
인라이트벤처스,3
인라이트벤처스,3
인라이트벤처스,3
엘에스케이인베스트먼트,3
엘에스케이인베스트먼트,3
엘에스케이인베스트먼트,3
케이비증권,3
케이비증권,3
미래에셋캐피탈,3
미래에셋캐피탈,3
유티씨인베스트먼트,3
유티씨인베스트먼트,3
유티씨인베스트먼트,3
스톤브릿지벤처스,6
컴퍼니케이파트너스,3
디에스씨인베스트먼트,5
인터베스트,5
인터베스트,5
미래에셋벤처투자,3
미래에셋벤처투자,5
키움인베스트먼트,5
키움인베스트먼트,5
한국산업은행,3
한국산업은행,5
디에이밸류인베스트먼트,5
디에이밸류인베스트먼트,5
이수창업투자,5
이수창업투자,5
인터베스트,6
인터베스트,5
인터베스트,3
우신벤처투자,3
우신벤처투자,5
우신벤처투자,6
미래에셋벤처투자,6
미래에셋벤처투자,6
미래에셋벤처투자,3
아이비케이캐피탈,6
아이비케이캐피탈,3
아주아이비투자,6
아주아이비투자,5
스틱벤처스,6
스틱벤처스,5
메디치인베스트먼트,3
메디치인베스트먼트,6
인터베스트,5
인터베스트,5
미래에셋벤처투자,5
미래에셋벤처투자,5
소프트뱅크벤처스,2
소프트뱅크벤처스,5
소프트뱅크벤처스,5
프리미어파트너스,5
프리미어파트너스,5
인터베스트,5
인터베스트,3
인터베스트,5
파트너스인베스트먼트,5
파트너스인베스트먼트,5
파트너스인베스트먼트,3
파트너스인베스트먼트,2
비에스케이인베스트먼트,2
비에스케이인베스트먼트,3
비에스케이인베스트먼트,5
비에스케이인베스트먼트,5
삼호그린인베스트먼트,5
삼호그린인베스트먼트,5
원익투자파트너스,3
원익투자파트너스,5
인터베스트,3
인터베스트,3
아주아이비투자,3
아주아이비투자,3
인터베스트,3
인터베스트,3
케이비인베스트먼트,3
케이비인베스트먼트,3
유안타인베스트먼트,3
유안타인베스트먼트,3
인터베스트,2
인터베스트,2
인터베스트,3
인터베스트,5
인터베스트,5
에이치비인베스트먼트,3
에이치비인베스트먼트,5
에이치비인베스트먼트,5
아주아이비투자,5
아주아이비투자,3
프리미어파트너스,3
프리미어파트너스,5
프리미어파트너스,5
패스트벤처스,2
패스트벤처스,2
신용보증기금,2
신용보증기금,2
스프링캠프,2
스프링캠프,2
패스트벤처스,2
패스트벤처스,2
케이비인베스트먼트,2
케이비인베스트먼트,2
패스트벤처스,1
패스트벤처스,2
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,2
본엔젤스벤처파트너스,2
라구나인베스트먼트,2
라구나인베스트먼트,2
포스코기술투자,2
포스코기술투자,2
패스트벤처스,2
패스트벤처스,2
소프트뱅크벤처스,2
소프트뱅크벤처스,2
기술보증기금,2
기술보증기금,3
엘에스케이인베스트먼트,2
엘에스케이인베스트먼트,3
엘에스케이인베스트먼트,3
에스비아이인베스트먼트,3
에스비아이인베스트먼트,3
비엔에이치인베스트먼트,2
비엔에이치인베스트먼트,3
아이비케이투자증권,3
아이비케이투자증권,3
기술보증기금,3
기술보증기금,3
기술보증기금,1
신용보증기금,2
뉴패러다임인베스트먼트,2
기술보증기금,1
기술보증기금,1
와이앤아처,1
와이앤아처,1
기술보증기금,3
기술보증기금,5
오픈워터인베스트먼트,5
오픈워터인베스트먼트,5
아주아이비투자,5
아주아이비투자,5
아주아이비투자,3
인터밸류파트너스,5
인터밸류파트너스,5
기술보증기금,3
기술보증기금,3
마젤란기술투자,3
마젤란기술투자,3
포스코기술투자,3
포스코기술투자,3
포스코기술투자,3
비엔에이치인베스트먼트,3
비엔에이치인베스트먼트,3
비엔에이치인베스트먼트,3
기술보증기금,1
기술보증기금,1
기술보증기금,2
기술보증기금,2
기술보증기금,3
기술보증기금,3
기술보증기금,1
기술보증기금,1
한국벤처투자,1
한국벤처투자,1
기술보증기금,1
기술보증기금,1
기술보증기금,1
기술보증기금,2
기술보증기금,3
에이티넘인베스트먼트,2
에이티넘인베스트먼트,3
에이티넘인베스트먼트,3
에스비아이인베스트먼트,3
에스비아이인베스트먼트,3
에스비아이인베스트먼트,2
옐로우독,3
옐로우독,3
캡스톤파트너스,2
캡스톤파트너스,3
캡스톤파트너스,3
서울투자파트너스,3
서울투자파트너스,2
서울투자파트너스,3
현대투자파트너스,3
현대투자파트너스,2
현대투자파트너스,3
기술보증기금,3
기술보증기금,3
코오롱인베스트먼트,3
코오롱인베스트먼트,3
기술보증기금,3
미래에셋벤처투자,6
엘에스케이인베스트먼트,3
파트너스인베스트먼트,5
아주아이비투자,5
아주아이비투자,6
우리벤처파트너스,6
우리벤처파트너스,5
코오롱인베스트먼트,5
타임폴리오자산운용,5
비엔에이치인베스트먼트,3
비엔에이치인베스트먼트,5
기술보증기금,3
기술보증기금,6
신한캐피탈,5
신한캐피탈,6
신한은행,6
신한은행,5
엘에스케이인베스트먼트,3
엘에스케이인베스트먼트,6
신한투자증권,5
신한투자증권,6
미래에셋캐피탈,3
미래에셋캐피탈,5
미래에셋캐피탈,6
한국산업은행,5
한국산업은행,6
비엔에이치인베스트먼트,3
비엔에이치인베스트먼트,6
기술보증기금,1
기술보증기금,1
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
김기사랩,2
라구나인베스트먼트,1
라구나인베스트먼트,1
라구나인베스트먼트,1
라구나인베스트먼트,1
라구나인베스트먼트,2
라구나인베스트먼트,2
라구나인베스트먼트,2
라구나인베스트먼트,2
라구나인베스트먼트,1
라구나인베스트먼트,1
라구나인베스트먼트,1
라구나인베스트먼트,1
라구나인베스트먼트,2
라구나인베스트먼트,2
라구나인베스트먼트,2
라구나인베스트먼트,2
엘비인베스트먼트,6
엘비인베스트먼트,6
엘비인베스트먼트,6
엘비인베스트먼트,6
엘비인베스트먼트,6
엘비인베스트먼트,6
엘비인베스트먼트,6
엘비인베스트먼트,6
에스브이인베스트먼트,5
에스브이인베스트먼트,5
에스브이인베스트먼트,5
에스브이인베스트먼트,5
에스브이인베스트먼트,5
에스브이인베스트먼트,5
에스브이인베스트먼트,5
에스브이인베스트먼트,5
김기사랩,1
김기사랩,1
김기사랩,1
김기사랩,1
김기사랩,1
김기사랩,1
김기사랩,1
은행권청년창업재단,1
은행권청년창업재단,1
김기사랩,1
김기사랩,5
라구나인베스트먼트,3
라구나인베스트먼트,5
라구나인베스트먼트,5
비에이파트너스,3
비에이파트너스,5
비에이파트너스,5
김기사랩,1
김기사랩,3
신용보증기금,3
신용보증기금,2
신한캐피탈,3
신한캐피탈,3
에스케이증권,3
에스케이증권,3
인라이트벤처스,3
인라이트벤처스,2
솔리더스인베스트먼트,3
솔리더스인베스트먼트,3
김기사랩,1
라구나인베스트먼트,2
김기사랩,1
김기사랩,1
김기사랩,1
김기사랩,1
김기사랩,1
하나벤처스,1
하나벤처스,1
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,2
본엔젤스벤처파트너스,2
케이비인베스트먼트,2
케이비인베스트먼트,2
라구나인베스트먼트,2
라구나인베스트먼트,2
퀀텀벤처스코리아,1
퀀텀벤처스코리아,2
본엔젤스벤처파트너스,5
본엔젤스벤처파트너스,5
본엔젤스벤처파트너스,3
더웰스인베스트먼트,5
더웰스인베스트먼트,5
알토스벤처스,5
알토스벤처스,3
알토스벤처스,5
에스비아이인베스트먼트,5
에스비아이인베스트먼트,5
펄어비스캐피탈,5
펄어비스캐피탈,5
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,5
미래에셋벤처투자,2
미래에셋벤처투자,5
한국산업은행,5
한국산업은행,5
우리벤처파트너스,5
우리벤처파트너스,5
비에스케이인베스트먼트,5
비에스케이인베스트먼트,5
디티앤인베스트먼트,5
디티앤인베스트먼트,5
디티앤인베스트먼트,2
케이런벤처스,2
케이런벤처스,5
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,5
케이비인베스트먼트,5
케이비인베스트먼트,5
키움인베스트먼트,5
키움인베스트먼트,5
에스엘인베스트먼트,5
에스엘인베스트먼트,5
동문파트너즈,5
동문파트너즈,5
아주아이비투자,3
아주아이비투자,5
마젤란기술투자,5
마젤란기술투자,3
킹고투자파트너스,3
킹고투자파트너스,5
스프링캠프,1
본엔젤스벤처파트너스,2
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,5
케이비인베스트먼트,5
케이비인베스트먼트,3
본엔젤스벤처파트너스,6
본엔젤스벤처파트너스,1
한국벤처투자,6
유니온투자파트너스,6
스틱인베스트먼트,6
스틱인베스트먼트,6
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,3
미래에셋벤처투자,3
미래에셋벤처투자,3
미래에셋벤처투자,3
에이치비인베스트먼트,3
에이치비인베스트먼트,3
나우아이비캐피탈,3
나우아이비캐피탈,3
본엔젤스벤처파트너스,2
본엔젤스벤처파트너스,2
동문파트너즈,2
유안타인베스트먼트,6
카카오인베스트먼트,5
본엔젤스벤처파트너스,5
본엔젤스벤처파트너스,1
디에스자산운용,5
디에스자산운용,5
엘비인베스트먼트,5
엘비인베스트먼트,5
신한벤처투자,3
신한벤처투자,5
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,2
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,3
에이티넘인베스트먼트,3
에이티넘인베스트먼트,3
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,2
스프링캠프,2
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,1
케이비인베스트먼트,1
케이비인베스트먼트,1
케이비인베스트먼트,6
우리벤처파트너스,6
케이비인베스트먼트,3
케이비인베스트먼트,3
케이비인베스트먼트,3
더웰스인베스트먼트,3
더웰스인베스트먼트,3
더웰스인베스트먼트,3
엘에스케이인베스트먼트,3
엘에스케이인베스트먼트,3
엘에스케이인베스트먼트,3
케이비인베스트먼트,2
케이비인베스트먼트,3
케이비인베스트먼트,3
더인벤션랩,3
더인벤션랩,3
더인벤션랩,1
에이치비인베스트먼트,3
에이치비인베스트먼트,3
와디즈파트너스,3
와디즈파트너스,3
에스브이인베스트먼트,3
에스브이인베스트먼트,3
스틱벤처스,3
스틱벤처스,3
원익투자파트너스,3
원익투자파트너스,3
케이비인베스트먼트,5
케이비인베스트먼트,5
한국벤처투자,5
한국벤처투자,5
하나금융지주,5
하나금융지주,5
케이비증권,5
케이비증권,5
에스비아이인베스트먼트,5
에스비아이인베스트먼트,5
유티씨인베스트먼트,5
유티씨인베스트먼트,5
동훈인베스트먼트,5
동훈인베스트먼트,5
코리아에셋투자증권,5
코리아에셋투자증권,5
케이비인베스트먼트,3
케이비인베스트먼트,3
케이비증권,3
케이비증권,3
캡스톤파트너스,3
캡스톤파트너스,3
케이비인베스트먼트,3
케이비인베스트먼트,3
파트너스인베스트먼트,3
파트너스인베스트먼트,3
쿼드자산운용,3
쿼드자산운용,3
케이비인베스트먼트,1
케이비인베스트먼트,3
디에스씨인베스트먼트,3
디에스씨인베스트먼트,3
케이비인베스트먼트,1
케이비인베스트먼트,1
인라이트벤처스,3
삼성벤처투자,1
신한은행,3
하나은행,3
한국산업은행,3
케이비인베스트먼트,1
케이비인베스트먼트,1
프라이머사제파트너스,1
프라이머사제파트너스,1
미래에셋벤처투자,1
미래에셋벤처투자,1
미래에셋캐피탈,1
미래에셋캐피탈,1
에이티넘인베스트먼트,1
에이티넘인베스트먼트,1
뮤렉스파트너스,1
뮤렉스파트너스,1
와이컴비네이터,1
와이컴비네이터,1
케이비인베스트먼트,1
케이비인베스트먼트,5
케이비인베스트먼트,5
미래에셋벤처투자,5
미래에셋벤처투자,5
케이비증권,5
케이비증권,5
미래에셋캐피탈,5
미래에셋캐피탈,5
컴퍼니케이파트너스,5
컴퍼니케이파트너스,5
케이비인베스트먼트,3
케이비인베스트먼트,5
케이비인베스트먼트,5
플래티넘기술투자,3
플래티넘기술투자,5
플래티넘기술투자,5
포스코기술투자,1
포스코기술투자,3
포스코기술투자,5
포스코기술투자,5
케이투인베스트먼트파트너스,3
케이투인베스트먼트파트너스,5
케이투인베스트먼트파트너스,5
케이비인베스트먼트,2
케이비인베스트먼트,3
케이비인베스트먼트,3
코오롱인베스트먼트,3
코오롱인베스트먼트,3
이노폴리스파트너스,3
이노폴리스파트너스,3
피앤아이인베스트먼트,3
피앤아이인베스트먼트,3
얼머스인베스트먼트,3
얼머스인베스트먼트,3
킹고투자파트너스,3
킹고투자파트너스,3
이앤벤처파트너스,3
이앤벤처파트너스,3
케이비인베스트먼트,5
케이비인베스트먼트,6
삼성벤처투자,5
삼성벤처투자,6
소프트뱅크벤처스,3
소프트뱅크벤처스,5
소프트뱅크벤처스,6
한국산업은행,6
한국산업은행,6
우리벤처파트너스,6
우리벤처파트너스,5
우리벤처파트너스,6
한국투자증권,6
한국투자증권,6
케이비인베스트먼트,3
케이비인베스트먼트,3
파트너스인베스트먼트,3
파트너스인베스트먼트,3
얼머스인베스트먼트,3
얼머스인베스트먼트,3
케이비인베스트먼트,6
케이비인베스트먼트,6
케이비인베스트먼트,5
신한캐피탈,6
신한캐피탈,6
미래에셋벤처투자,6
미래에셋벤처투자,6
미래에셋벤처투자,6
에스엘인베스트먼트,6
에스엘인베스트먼트,5
에스엘인베스트먼트,6
디에스자산운용,6
디에스자산운용,6
우리벤처파트너스,6
우리벤처파트너스,5
우리벤처파트너스,6
우리벤처파트너스,6
캐피탈원,6
캐피탈원,6
넥스트지인베스트먼트,5
넥스트지인베스트먼트,6
신한벤처투자,2
신한벤처투자,6
아이디벤처스,6
아이디벤처스,5
글로벌브레인,6
글로벌브레인,6
케이비인베스트먼트,2
케이비인베스트먼트,3
케이비인베스트먼트,3
프라이머사제파트너스,3
프라이머사제파트너스,3
케이티인베스트먼트,3
케이티인베스트먼트,3
소프트뱅크벤처스,3
소프트뱅크벤처스,2
끌림벤처스,2
끌림벤처스,3
케이비인베스트먼트,5
케이비인베스트먼트,5
하나은행,5
하나은행,5
현대자동차,5
현대자동차,5
나우아이비캐피탈,5
나우아이비캐피탈,5
나우아이비캐피탈,3
티에스인베스트먼트,3
티에스인베스트먼트,5
티에스인베스트먼트,5
케이비인베스트먼트,5
스톤브릿지벤처스,5
아이비케이캐피탈,5
보광인베스트먼트,3
에스비아이인베스트먼트,5
포스코기술투자,3
지에스홈쇼핑,3
케이비인베스트먼트,2
케이비인베스트먼트,2
라구나인베스트먼트,2
라구나인베스트먼트,2
퀀텀벤처스코리아,2
퀀텀벤처스코리아,2
현대투자파트너스,2
현대투자파트너스,2
충북창조경제혁신센터,2
충북창조경제혁신센터,1
케이비인베스트먼트,5
삼성벤처투자,1
삼성벤처투자,5
우신벤처투자,6
현대기술투자,6
한국산업은행,5
마젤란기술투자,3
디티앤인베스트먼트,5
한국투자증권,6
마이다스동아인베스트먼트,3
원익투자파트너스,6
로그인베스트먼트,6
송현인베스트먼트,1
송현인베스트먼트,3
케이비인베스트먼트,5
케이비인베스트먼트,3
케이비인베스트먼트,5
미래에셋벤처투자,3
미래에셋벤처투자,5
미래에셋벤처투자,5
케이비인베스트먼트,2
삼성벤처투자,2
코리아오메가투자금융,2
케이비인베스트먼트,3
케이비인베스트먼트,3
서울대학교기술지주,3
서울대학교기술지주,3
케이비인베스트먼트,2
케이비인베스트먼트,5
케이비인베스트먼트,5
세마인베스트먼트,3
세마인베스트먼트,3
세마인베스트먼트,5
케이비증권,1
케이비증권,5
인사이트에퀴티파트너스,5
인사이트에퀴티파트너스,5
엔텔스,2
엔텔스,5
케이비인베스트먼트,3
케이비인베스트먼트,3
소프트뱅크벤처스,3
소프트뱅크벤처스,3
컴퍼니케이파트너스,3
컴퍼니케이파트너스,3
케이비인베스트먼트,2
케이비인베스트먼트,3
케이비인베스트먼트,3
스톤브릿지벤처스,3
스톤브릿지벤처스,2
스톤브릿지벤처스,3
한양대학교기술지주회사,2
한양대학교기술지주회사,3
우미건설,3
우미건설,2
스틱벤처스,3
스틱벤처스,3
케이비인베스트먼트,5
케이비인베스트먼트,2
신한캐피탈,5
신한캐피탈,5
스톤브릿지벤처스,5
스톤브릿지벤처스,3
스톤브릿지벤처스,5
에이치비인베스트먼트,5
에이치비인베스트먼트,5
키움인베스트먼트,5
키움인베스트먼트,5
케이비증권,5
케이비증권,5
한국산업은행,5
한국산업은행,5
에스비아이인베스트먼트,5
에스비아이인베스트먼트,5
코로프라넥스트,5
코로프라넥스트,5
케이비인베스트먼트,5
케이비인베스트먼트,5
스톤브릿지벤처스,3
스톤브릿지벤처스,5
스톤브릿지벤처스,5
하나벤처스,5
하나벤처스,5
에스브이인베스트먼트,5
에스브이인베스트먼트,1
프리미어파트너스,5
프리미어파트너스,5
프리미어파트너스,3
원익투자파트너스,5
원익투자파트너스,3
케이비인베스트먼트,5
케이비인베스트먼트,5
신한캐피탈,5
신한캐피탈,5
에스케이,5
에스케이,5
에스케이,3
알펜루트자산운용,5
알펜루트자산운용,3
캡스톤파트너스,5
캡스톤파트너스,3
티에스인베스트먼트,5
티에스인베스트먼트,5
케이비인베스트먼트,3
케이비인베스트먼트,5
케이비인베스트먼트,5
에이치비인베스트먼트,5
에이치비인베스트먼트,5
에이치비인베스트먼트,3
하나벤처스,3
하나벤처스,5
하나벤처스,5
패스트인베스트먼트,5
패스트인베스트먼트,1
포스코기술투자,5
포스코기술투자,5
케이투인베스트먼트파트너스,5
케이투인베스트먼트파트너스,5
케이비인베스트먼트,2
케이비인베스트먼트,2
케이비인베스트먼트,6
케이비인베스트먼트,6
쿼드자산운용,6
쿼드자산운용,6
케이비인베스트먼트,2
케이비인베스트먼트,2
케이비인베스트먼트,1
케이비인베스트먼트,3
케이비인베스트먼트,3
신한캐피탈,3
신한캐피탈,3
스톤브릿지벤처스,3
스톤브릿지벤처스,3
하나금융지주,3
하나금융지주,3
키움인베스트먼트,3
키움인베스트먼트,3
한국성장금융투자운용,3
한국성장금융투자운용,3
서울대학교기술지주,2
연세대학교기술지주,2
서울대학교기술지주,1
서울대학교기술지주,3
서울대학교기술지주,3
하나금융지주,3
하나금융지주,3
하나은행,3
하나은행,3
한국투자증권,3
한국투자증권,3
캡스톤파트너스,3
캡스톤파트너스,3
쿼드자산운용,3
쿼드자산운용,3
서울대학교기술지주,3
서울대학교기술지주,3
블리스바인벤처스,3
블리스바인벤처스,3
탭엔젤파트너스,3
탭엔젤파트너스,3
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,2
서울대학교기술지주,2
스프링캠프,1
스프링캠프,2
엑센트리벤처스,2
엑센트리벤처스,2
서울대학교기술지주,1
서울대학교기술지주,1
더인벤션랩,1
더인벤션랩,1
대경지역대학공동기술지주,1
대경지역대학공동기술지주,1
서울대학교기술지주,1
서울대학교기술지주,3
서울대학교기술지주,3
삼성벤처투자,3
삼성벤처투자,3
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
서울대학교기술지주,1
아이피에스벤처스,1
신용보증기금,1
신용보증기금,1
한국바이오투자파트너스,1
한국바이오투자파트너스,1
신용보증기금,2
씨앤벤처파트너스,2
씨앤벤처파트너스,2
신용보증기금,2
신용보증기금,1
신용보증기금,1
빅뱅엔젤스,1
빅뱅엔젤스,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,2
부산지역대학연합기술지주,2
부산지역대학연합기술지주,2
부산대학교기술지주,2
부산대학교기술지주,2
엑센트리벤처스,1
엑센트리벤처스,2
엑센트리벤처스,2
신용보증기금,1
코맥스벤처러스,1
신용보증기금,2
신용보증기금,2
신용보증기금,2
신용보증기금,2
어썸벤처스,2
어썸벤처스,2
신용보증기금,3
신용보증기금,3
우리벤처파트너스,3
빅뱅엔젤스,1
빅뱅엔젤스,3
네오플라이,1
네오플라이,3
컴퍼니비,1
컴퍼니비,3
신용보증기금,2
신용보증기금,2
한국벤처투자,2
한국벤처투자,2
뉴패러다임인베스트먼트,1
뉴패러다임인베스트먼트,2
뉴패러다임인베스트먼트,2
에이아이엔젤클럽,1
에이아이엔젤클럽,2
에이아이엔젤클럽,2
신용보증기금,2
신용보증기금,1
벤처스퀘어,1
벤처스퀘어,1
컴퍼니비,1
컴퍼니비,1
신용보증기금,1
더인벤션랩,2
우미건설,2
신용보증기금,1
신용보증기금,2
신용보증기금,1
신용보증기금,1
컴퍼니비,1
컴퍼니비,1
신용보증기금,1
신용보증기금,5
쿨리지코너인베스트먼트,2
쿨리지코너인베스트먼트,5
오픈워터인베스트먼트,2
오픈워터인베스트먼트,5
신용보증기금,3
신용보증기금,2
신용보증기금,3
하나금융지주,3
하나금융지주,3
신용보증기금,5
신용보증기금,2
삼성벤처투자,5
삼성벤처투자,5
삼성벤처투자,5
에이치비인베스트먼트,2
에이치비인베스트먼트,5
에이치비인베스트먼트,5
에이치비인베스트먼트,3
로우파트너스,5
로우파트너스,1
하나벤처스,5
하나벤처스,3
하나벤처스,5
엘에스케이인베스트먼트,5
엘에스케이인베스트먼트,3
엘에스케이인베스트먼트,5
신한투자증권,5
신한투자증권,5
데일리파트너스,5
데일리파트너스,5
신용보증기금,2
넥스트드림엔젤클럽,1
우리은행,3
캐피탈원,3
마이다스동아인베스트먼트,3
신용보증기금,3
지앤텍벤처투자,3
지앤텍벤처투자,3
신용보증기금,3
신용보증기금,3
파트너스인베스트먼트,3
파트너스인베스트먼트,3
엘앤에스벤처캐피털,3
엘앤에스벤처캐피털,3
빅뱅엔젤스,3
빅뱅엔젤스,1
나우아이비캐피탈,3
나우아이비캐피탈,3
신용보증기금,2
신용보증기금,2
뉴패러다임인베스트먼트,2
뉴패러다임인베스트먼트,2
퍼스트게이트,2
퍼스트게이트,2
신용보증기금,2
대덕벤처파트너스,2
국민대학교기술지주,1
국민대학교기술지주,2
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
신용보증기금,1
로우파트너스,1
로우파트너스,1
로우파트너스,1
로우파트너스,1
로우파트너스,1
로우파트너스,1
로우파트너스,1
로우파트너스,1
리벤처스,1
리벤처스,1
리벤처스,1
리벤처스,1
리벤처스,1
리벤처스,1
리벤처스,1
리벤처스,1
신용보증기금,2
신용보증기금,5
에스케이증권,5
에스케이증권,5
미래에셋벤처투자,5
미래에셋벤처투자,5
벤처스퀘어,2
벤처스퀘어,5
미래에셋캐피탈,5
미래에셋캐피탈,5
유티씨인베스트먼트,5
유티씨인베스트먼트,5
신용보증기금,3
신용보증기금,2
티인베스트먼트,2
티인베스트먼트,3
하나벤처스,3
하나벤처스,3
한국산업은행,3
한국산업은행,3
비엔케이벤처투자,3
비엔케이벤처투자,3
비엔케이벤처투자,2
포스코기술투자,2
포스코기술투자,3
포스코기술투자,3
케이런벤처스,2
케이런벤처스,3
신용보증기금,1
신용보증기금,2
어니스트벤처스,2
어니스트벤처스,2
케이앤투자파트너스,2
케이앤투자파트너스,2
비엔케이투자증권,2
비엔케이투자증권,2
수인베스트먼트캐피탈,2
수인베스트먼트캐피탈,2
신용보증기금,3
신용보증기금,2
빅뱅엔젤스,3
빅뱅엔젤스,3
빅뱅엔젤스,1
유티씨인베스트먼트,3
유티씨인베스트먼트,3
신용보증기금,2
신용보증기금,2
신용보증기금,3
신용보증기금,3
코오롱인베스트먼트,3
코오롱인베스트먼트,3
에스브이인베스트먼트,3
에스브이인베스트먼트,3
신용보증기금,1
신용보증기금,1
신용보증기금,2
신용보증기금,2
연세대학교기술지주,2
연세대학교기술지주,2
하나벤처스,2
하나벤처스,2
신용보증기금,2
신용보증기금,2
아주아이비투자,2
아주아이비투자,2
신용보증기금,1
신용보증기금,1
신한캐피탈,2
신한캐피탈,2
대덕벤처파트너스,1
대덕벤처파트너스,2
대덕벤처파트너스,2
한국과학기술지주,2
한국과학기술지주,2
신한캐피탈,3
신한캐피탈,2
신한캐피탈,3
은행권청년창업재단,1
은행권청년창업재단,3
하나금융지주,3
하나금융지주,3
신한대체투자운용,2
신한대체투자운용,3
신한캐피탈,2
신한캐피탈,2
엘앤에스벤처캐피털,2
엘앤에스벤처캐피털,2
제이비벤처스,1
제이비벤처스,2
대교인베스트먼트,2
대교인베스트먼트,2
케이클라비스인베스트먼트,2
케이클라비스인베스트먼트,2
신한캐피탈,3
신한캐피탈,3
한양대학교기술지주회사,1
한양대학교기술지주회사,3
신한캐피탈,3
신한캐피탈,5
신한캐피탈,5
미래에셋벤처투자,5
미래에셋벤처투자,5
디에스자산운용,5
디에스자산운용,5
에스브이인베스트먼트,3
에스브이인베스트먼트,5
에스브이인베스트먼트,5
신한캐피탈,3
신한캐피탈,3
나이스투자파트너스,3
나이스투자파트너스,3
미래에셋벤처투자,3
미래에셋벤처투자,3
디에스씨인베스트먼트,3
디에스씨인베스트먼트,3
신한캐피탈,3
신한캐피탈,3
디에스자산운용,3
디에스자산운용,3
신한캐피탈,2
신한캐피탈,2
프라이머사제파트너스,2
프라이머사제파트너스,2
